"","week","author","commits","total","project_total"
"2436",111,"jiho",0,0,393
"2437",111,"joranE",0,0,393
"2438",111,"BrianDiggs",0,0,393
"2439",111,"JakeRuss",0,0,393
"2440",111,"kohske",0,0,393
"2441",111,"wch",0,0,393
"2442",111,"hadley",393,41314,393
"2443",112,"rasmusab",0,0,0
"2444",112,"kloesing",0,0,0
"2445",112,"briandk",0,0,0
"2446",112,"dariobuttari",0,0,0
"2447",112,"yihui",0,0,0
"2448",112,"lehy",0,0,0
"2449",112,"crowding",0,0,0
"2450",112,"lianos",0,0,0
"2451",112,"jrnold",0,0,0
"2452",112,"davidmorrison",0,0,0
"2453",112,"djmurphy420",0,0,0
"2454",112,"wligtenberg",0,0,0
"2455",112,"baptiste",0,0,0
"2456",112,"jimhester",0,0,0
"2457",112,"krlmlr",0,0,0
"2458",112,"jiho",0,0,0
"2459",112,"joranE",0,0,0
"2460",112,"BrianDiggs",0,0,0
"2461",112,"JakeRuss",0,0,0
"2462",112,"kohske",0,0,0
"2463",112,"wch",0,0,0
"2464",112,"hadley",0,41314,0
"2465",113,"rasmusab",0,0,0
"2466",113,"kloesing",0,0,0
"2467",113,"briandk",0,0,0
"2468",113,"dariobuttari",0,0,0
"2469",113,"yihui",0,0,0
"2470",113,"lehy",0,0,0
"2471",113,"crowding",0,0,0
"2472",113,"lianos",0,0,0
"2473",113,"jrnold",0,0,0
"2474",113,"davidmorrison",0,0,0
"2475",113,"djmurphy420",0,0,0
"2476",113,"wligtenberg",0,0,0
"2477",113,"baptiste",0,0,0
"2478",113,"jimhester",0,0,0
"2479",113,"krlmlr",0,0,0
"2480",113,"jiho",0,0,0
"2481",113,"joranE",0,0,0
"2482",113,"BrianDiggs",0,0,0
"2483",113,"JakeRuss",0,0,0
"2484",113,"kohske",0,0,0
"2485",113,"wch",0,0,0
"2486",113,"hadley",0,41314,0
"2487",114,"rasmusab",0,0,126
"2488",114,"kloesing",0,0,126
"2489",114,"briandk",0,0,126
"2490",114,"dariobuttari",0,0,126
"2491",114,"yihui",0,0,126
"2492",114,"lehy",0,0,126
"2493",114,"crowding",0,0,126
"2494",114,"lianos",0,0,126
"2495",114,"jrnold",0,0,126
"2496",114,"davidmorrison",0,0,126
"2497",114,"djmurphy420",0,0,126
"2498",114,"wligtenberg",0,0,126
"2499",114,"baptiste",0,0,126
"2500",114,"jimhester",0,0,126
"2501",114,"krlmlr",0,0,126
"2502",114,"jiho",0,0,126
"2503",114,"joranE",0,0,126
"2504",114,"BrianDiggs",0,0,126
"2505",114,"JakeRuss",0,0,126
"2506",114,"kohske",0,0,126
"2507",114,"wch",0,0,126
"2508",114,"hadley",126,41440,126
"2509",115,"rasmusab",0,0,19
"2510",115,"kloesing",0,0,19
"2511",115,"briandk",0,0,19
"2512",115,"dariobuttari",0,0,19
"2513",115,"yihui",0,0,19
"2514",115,"lehy",0,0,19
"2515",115,"crowding",0,0,19
"2516",115,"lianos",0,0,19
"2517",115,"jrnold",0,0,19
"2518",115,"davidmorrison",0,0,19
"2519",115,"djmurphy420",0,0,19
"2520",115,"wligtenberg",0,0,19
"2521",115,"baptiste",0,0,19
"2522",115,"jimhester",0,0,19
"2523",115,"krlmlr",0,0,19
"2524",115,"jiho",0,0,19
"2525",115,"joranE",0,0,19
"2526",115,"BrianDiggs",0,0,19
"2527",115,"JakeRuss",0,0,19
"2528",115,"kohske",0,0,19
"2529",115,"wch",0,0,19
"2530",115,"hadley",19,41459,19
"2531",116,"rasmusab",0,0,3
"2532",116,"kloesing",0,0,3
"2533",116,"briandk",0,0,3
"2534",116,"dariobuttari",0,0,3
"2535",116,"yihui",0,0,3
"2536",116,"lehy",0,0,3
"2537",116,"crowding",0,0,3
"2538",116,"lianos",0,0,3
"2539",116,"jrnold",0,0,3
"2540",116,"davidmorrison",0,0,3
"2541",116,"djmurphy420",0,0,3
"2542",116,"wligtenberg",0,0,3
"2543",116,"baptiste",0,0,3
"2544",116,"jimhester",0,0,3
"2545",116,"krlmlr",0,0,3
"2546",116,"jiho",0,0,3
"2547",116,"joranE",0,0,3
"2548",116,"BrianDiggs",0,0,3
"2549",116,"JakeRuss",0,0,3
"2550",116,"kohske",0,0,3
"2551",116,"wch",0,0,3
"2552",116,"hadley",3,41462,3
"2553",117,"rasmusab",0,0,6
"2554",117,"kloesing",0,0,6
"2555",117,"briandk",0,0,6
"2556",117,"dariobuttari",0,0,6
"2557",117,"yihui",0,0,6
"2558",117,"lehy",0,0,6
"2559",117,"crowding",0,0,6
"2560",117,"lianos",0,0,6
"2561",117,"jrnold",0,0,6
"2562",117,"davidmorrison",0,0,6
"2563",117,"djmurphy420",0,0,6
"2564",117,"wligtenberg",0,0,6
"2565",117,"baptiste",0,0,6
"2566",117,"jimhester",0,0,6
"2567",117,"krlmlr",0,0,6
"2568",117,"jiho",0,0,6
"2569",117,"joranE",0,0,6
"2570",117,"BrianDiggs",0,0,6
"2571",117,"JakeRuss",0,0,6
"2572",117,"kohske",0,0,6
"2573",117,"wch",0,0,6
"2574",117,"hadley",6,41468,6
"2575",118,"rasmusab",0,0,163
"2576",118,"kloesing",0,0,163
"2577",118,"briandk",0,0,163
"2578",118,"dariobuttari",0,0,163
"2579",118,"yihui",0,0,163
"2580",118,"lehy",0,0,163
"2581",118,"crowding",0,0,163
"2582",118,"lianos",112,112,163
"2583",118,"jrnold",0,0,163
"2584",118,"davidmorrison",0,0,163
"2585",118,"djmurphy420",0,0,163
"2586",118,"wligtenberg",0,0,163
"2587",118,"baptiste",0,0,163
"2588",118,"jimhester",0,0,163
"2589",118,"krlmlr",0,0,163
"2590",118,"jiho",0,0,163
"2591",118,"joranE",0,0,163
"2592",118,"BrianDiggs",0,0,163
"2593",118,"JakeRuss",0,0,163
"2594",118,"kohske",0,0,163
"2595",118,"wch",0,0,163
"2596",118,"hadley",51,41519,163
"2597",119,"rasmusab",0,0,469
"2598",119,"kloesing",0,0,469
"2599",119,"briandk",0,0,469
"2600",119,"dariobuttari",0,0,469
"2601",119,"yihui",0,0,469
"2602",119,"lehy",0,0,469
"2603",119,"crowding",0,0,469
"2604",119,"lianos",0,112,469
"2605",119,"jrnold",0,0,469
"2606",119,"davidmorrison",0,0,469
"2607",119,"djmurphy420",0,0,469
"2608",119,"wligtenberg",0,0,469
"2609",119,"baptiste",0,0,469
"2610",119,"jimhester",0,0,469
"2611",119,"krlmlr",0,0,469
"2612",119,"jiho",0,0,469
"2613",119,"joranE",0,0,469
"2614",119,"BrianDiggs",0,0,469
"2615",119,"JakeRuss",0,0,469
"2616",119,"kohske",0,0,469
"2617",119,"wch",0,0,469
"2618",119,"hadley",469,41988,469
"2619",120,"rasmusab",0,0,9
"2620",120,"kloesing",0,0,9
"2621",120,"briandk",0,0,9
"2622",120,"dariobuttari",0,0,9
"2623",120,"yihui",0,0,9
"2624",120,"lehy",0,0,9
"2625",120,"crowding",0,0,9
"2626",120,"lianos",0,112,9
"2627",120,"jrnold",0,0,9
"2628",120,"davidmorrison",0,0,9
"2629",120,"djmurphy420",0,0,9
"2630",120,"wligtenberg",0,0,9
"2631",120,"baptiste",0,0,9
"2632",120,"jimhester",0,0,9
"2633",120,"krlmlr",0,0,9
"2634",120,"jiho",0,0,9
"2635",120,"joranE",0,0,9
"2636",120,"BrianDiggs",0,0,9
"2637",120,"JakeRuss",0,0,9
"2638",120,"kohske",0,0,9
"2639",120,"wch",0,0,9
"2640",120,"hadley",9,41997,9
"2641",121,"rasmusab",0,0,84
"2642",121,"kloesing",0,0,84
"2643",121,"briandk",0,0,84
"2644",121,"dariobuttari",0,0,84
"2645",121,"yihui",0,0,84
"2646",121,"lehy",0,0,84
"2647",121,"crowding",0,0,84
"2648",121,"lianos",0,112,84
"2649",121,"jrnold",0,0,84
"2650",121,"davidmorrison",0,0,84
"2651",121,"djmurphy420",0,0,84
"2652",121,"wligtenberg",0,0,84
"2653",121,"baptiste",0,0,84
"2654",121,"jimhester",0,0,84
"2655",121,"krlmlr",0,0,84
"2656",121,"jiho",0,0,84
"2657",121,"joranE",0,0,84
"2658",121,"BrianDiggs",0,0,84
"2659",121,"JakeRuss",0,0,84
"2660",121,"kohske",0,0,84
"2661",121,"wch",0,0,84
"2662",121,"hadley",84,42081,84
"2663",122,"rasmusab",0,0,91
"2664",122,"kloesing",0,0,91
"2665",122,"briandk",0,0,91
"2666",122,"dariobuttari",0,0,91
"2667",122,"yihui",0,0,91
"2668",122,"lehy",0,0,91
"2669",122,"crowding",0,0,91
"2670",122,"lianos",0,112,91
"2671",122,"jrnold",0,0,91
"2672",122,"davidmorrison",0,0,91
"2673",122,"djmurphy420",0,0,91
"2674",122,"wligtenberg",0,0,91
"2675",122,"baptiste",0,0,91
"2676",122,"jimhester",0,0,91
"2677",122,"krlmlr",0,0,91
"2678",122,"jiho",0,0,91
"2679",122,"joranE",0,0,91
"2680",122,"BrianDiggs",0,0,91
"2681",122,"JakeRuss",0,0,91
"2682",122,"kohske",0,0,91
"2683",122,"wch",0,0,91
"2684",122,"hadley",91,42172,91
"2685",123,"rasmusab",0,0,49
"2686",123,"kloesing",0,0,49
"2687",123,"briandk",0,0,49
"2688",123,"dariobuttari",0,0,49
"2689",123,"yihui",0,0,49
"2690",123,"lehy",0,0,49
"2691",123,"crowding",0,0,49
"2692",123,"lianos",0,112,49
"2693",123,"jrnold",0,0,49
"2694",123,"davidmorrison",0,0,49
"2695",123,"djmurphy420",0,0,49
"2696",123,"wligtenberg",0,0,49
"2697",123,"baptiste",0,0,49
"2698",123,"jimhester",0,0,49
"2699",123,"krlmlr",0,0,49
"2700",123,"jiho",0,0,49
"2701",123,"joranE",0,0,49
"2702",123,"BrianDiggs",0,0,49
"2703",123,"JakeRuss",0,0,49
"2704",123,"kohske",0,0,49
"2705",123,"wch",0,0,49
"2706",123,"hadley",49,42221,49
"2707",124,"rasmusab",0,0,0
"2708",124,"kloesing",0,0,0
"2709",124,"briandk",0,0,0
"2710",124,"dariobuttari",0,0,0
"2711",124,"yihui",0,0,0
"2712",124,"lehy",0,0,0
"2713",124,"crowding",0,0,0
"2714",124,"lianos",0,112,0
"2715",124,"jrnold",0,0,0
"2716",124,"davidmorrison",0,0,0
"2717",124,"djmurphy420",0,0,0
"2718",124,"wligtenberg",0,0,0
"2719",124,"baptiste",0,0,0
"2720",124,"jimhester",0,0,0
"2721",124,"krlmlr",0,0,0
"2722",124,"jiho",0,0,0
"2723",124,"joranE",0,0,0
"2724",124,"BrianDiggs",0,0,0
"2725",124,"JakeRuss",0,0,0
"2726",124,"kohske",0,0,0
"2727",124,"wch",0,0,0
"2728",124,"hadley",0,42221,0
"2729",125,"rasmusab",0,0,0
"2730",125,"kloesing",0,0,0
"2731",125,"briandk",0,0,0
"2732",125,"dariobuttari",0,0,0
"2733",125,"yihui",0,0,0
"2734",125,"lehy",0,0,0
"2735",125,"crowding",0,0,0
"2736",125,"lianos",0,112,0
"2737",125,"jrnold",0,0,0
"2738",125,"davidmorrison",0,0,0
"2739",125,"djmurphy420",0,0,0
"2740",125,"wligtenberg",0,0,0
"2741",125,"baptiste",0,0,0
"2742",125,"jimhester",0,0,0
"2743",125,"krlmlr",0,0,0
"2744",125,"jiho",0,0,0
"2745",125,"joranE",0,0,0
"2746",125,"BrianDiggs",0,0,0
"2747",125,"JakeRuss",0,0,0
"2748",125,"kohske",0,0,0
"2749",125,"wch",0,0,0
"2750",125,"hadley",0,42221,0
"2751",126,"rasmusab",0,0,0
"2752",126,"kloesing",0,0,0
"2753",126,"briandk",0,0,0
"2754",126,"dariobuttari",0,0,0
"2755",126,"yihui",0,0,0
"2756",126,"lehy",0,0,0
"2757",126,"crowding",0,0,0
"2758",126,"lianos",0,112,0
"2759",126,"jrnold",0,0,0
"2760",126,"davidmorrison",0,0,0
"2761",126,"djmurphy420",0,0,0
"2762",126,"wligtenberg",0,0,0
"2763",126,"baptiste",0,0,0
"2764",126,"jimhester",0,0,0
"2765",126,"krlmlr",0,0,0
"2766",126,"jiho",0,0,0
"2767",126,"joranE",0,0,0
"2768",126,"BrianDiggs",0,0,0
"2769",126,"JakeRuss",0,0,0
"2770",126,"kohske",0,0,0
"2771",126,"wch",0,0,0
"2772",126,"hadley",0,42221,0
"2773",127,"rasmusab",0,0,0
"2774",127,"kloesing",0,0,0
"2775",127,"briandk",0,0,0
"2776",127,"dariobuttari",0,0,0
"2777",127,"yihui",0,0,0
"2778",127,"lehy",0,0,0
"2779",127,"crowding",0,0,0
"2780",127,"lianos",0,112,0
"2781",127,"jrnold",0,0,0
"2782",127,"davidmorrison",0,0,0
"2783",127,"djmurphy420",0,0,0
"2784",127,"wligtenberg",0,0,0
"2785",127,"baptiste",0,0,0
"2786",127,"jimhester",0,0,0
"2787",127,"krlmlr",0,0,0
"2788",127,"jiho",0,0,0
"2789",127,"joranE",0,0,0
"2790",127,"BrianDiggs",0,0,0
"2791",127,"JakeRuss",0,0,0
"2792",127,"kohske",0,0,0
"2793",127,"wch",0,0,0
"2794",127,"hadley",0,42221,0
"2795",128,"rasmusab",0,0,0
"2796",128,"kloesing",0,0,0
"2797",128,"briandk",0,0,0
"2798",128,"dariobuttari",0,0,0
"2799",128,"yihui",0,0,0
"2800",128,"lehy",0,0,0
"2801",128,"crowding",0,0,0
"2802",128,"lianos",0,112,0
"2803",128,"jrnold",0,0,0
"2804",128,"davidmorrison",0,0,0
"2805",128,"djmurphy420",0,0,0
"2806",128,"wligtenberg",0,0,0
"2807",128,"baptiste",0,0,0
"2808",128,"jimhester",0,0,0
"2809",128,"krlmlr",0,0,0
"2810",128,"jiho",0,0,0
"2811",128,"joranE",0,0,0
"2812",128,"BrianDiggs",0,0,0
"2813",128,"JakeRuss",0,0,0
"2814",128,"kohske",0,0,0
"2815",128,"wch",0,0,0
"2816",128,"hadley",0,42221,0
"2817",129,"rasmusab",0,0,5
"2818",129,"kloesing",0,0,5
"2819",129,"briandk",0,0,5
"2820",129,"dariobuttari",0,0,5
"2821",129,"yihui",0,0,5
"2822",129,"lehy",0,0,5
"2823",129,"crowding",0,0,5
"2824",129,"lianos",0,112,5
"2825",129,"jrnold",0,0,5
"2826",129,"davidmorrison",0,0,5
"2827",129,"djmurphy420",0,0,5
"2828",129,"wligtenberg",0,0,5
"2829",129,"baptiste",0,0,5
"2830",129,"jimhester",0,0,5
"2831",129,"krlmlr",0,0,5
"2832",129,"jiho",0,0,5
"2833",129,"joranE",0,0,5
"2834",129,"BrianDiggs",0,0,5
"2835",129,"JakeRuss",0,0,5
"2836",129,"kohske",0,0,5
"2837",129,"wch",0,0,5
"2838",129,"hadley",5,42226,5
"2839",130,"rasmusab",0,0,30
"2840",130,"kloesing",0,0,30
"2841",130,"briandk",0,0,30
"2842",130,"dariobuttari",0,0,30
"2843",130,"yihui",0,0,30
"2844",130,"lehy",0,0,30
"2845",130,"crowding",0,0,30
"2846",130,"lianos",0,112,30
"2847",130,"jrnold",0,0,30
"2848",130,"davidmorrison",0,0,30
"2849",130,"djmurphy420",0,0,30
"2850",130,"wligtenberg",0,0,30
"2851",130,"baptiste",0,0,30
"2852",130,"jimhester",0,0,30
"2853",130,"krlmlr",0,0,30
"2854",130,"jiho",0,0,30
"2855",130,"joranE",0,0,30
"2856",130,"BrianDiggs",0,0,30
"2857",130,"JakeRuss",0,0,30
"2858",130,"kohske",0,0,30
"2859",130,"wch",0,0,30
"2860",130,"hadley",30,42256,30
"2861",131,"rasmusab",0,0,2
"2862",131,"kloesing",0,0,2
"2863",131,"briandk",0,0,2
"2864",131,"dariobuttari",0,0,2
"2865",131,"yihui",0,0,2
"2866",131,"lehy",0,0,2
"2867",131,"crowding",0,0,2
"2868",131,"lianos",0,112,2
"2869",131,"jrnold",0,0,2
"2870",131,"davidmorrison",0,0,2
"2871",131,"djmurphy420",0,0,2
"2872",131,"wligtenberg",0,0,2
"2873",131,"baptiste",0,0,2
"2874",131,"jimhester",0,0,2
"2875",131,"krlmlr",0,0,2
"2876",131,"jiho",0,0,2
"2877",131,"joranE",0,0,2
"2878",131,"BrianDiggs",0,0,2
"2879",131,"JakeRuss",0,0,2
"2880",131,"kohske",0,0,2
"2881",131,"wch",0,0,2
"2882",131,"hadley",2,42258,2
"2883",132,"rasmusab",0,0,0
"2884",132,"kloesing",0,0,0
"2885",132,"briandk",0,0,0
"2886",132,"dariobuttari",0,0,0
"2887",132,"yihui",0,0,0
"2888",132,"lehy",0,0,0
"2889",132,"crowding",0,0,0
"2890",132,"lianos",0,112,0
"2891",132,"jrnold",0,0,0
"2892",132,"davidmorrison",0,0,0
"2893",132,"djmurphy420",0,0,0
"2894",132,"wligtenberg",0,0,0
"2895",132,"baptiste",0,0,0
"2896",132,"jimhester",0,0,0
"2897",132,"krlmlr",0,0,0
"2898",132,"jiho",0,0,0
"2899",132,"joranE",0,0,0
"2900",132,"BrianDiggs",0,0,0
"2901",132,"JakeRuss",0,0,0
"2902",132,"kohske",0,0,0
"2903",132,"wch",0,0,0
"2904",132,"hadley",0,42258,0
"2905",133,"rasmusab",0,0,5
"2906",133,"kloesing",0,0,5
"2907",133,"briandk",0,0,5
"2908",133,"dariobuttari",0,0,5
"2909",133,"yihui",0,0,5
"2910",133,"lehy",0,0,5
"2911",133,"crowding",0,0,5
"2912",133,"lianos",0,112,5
"2913",133,"jrnold",0,0,5
"2914",133,"davidmorrison",0,0,5
"2915",133,"djmurphy420",0,0,5
"2916",133,"wligtenberg",0,0,5
"2917",133,"baptiste",0,0,5
"2918",133,"jimhester",0,0,5
"2919",133,"krlmlr",0,0,5
"2920",133,"jiho",0,0,5
"2921",133,"joranE",0,0,5
"2922",133,"BrianDiggs",0,0,5
"2923",133,"JakeRuss",0,0,5
"2924",133,"kohske",0,0,5
"2925",133,"wch",0,0,5
"2926",133,"hadley",5,42263,5
"2927",134,"rasmusab",0,0,4
"2928",134,"kloesing",0,0,4
"2929",134,"briandk",0,0,4
"2930",134,"dariobuttari",0,0,4
"2931",134,"yihui",0,0,4
"2932",134,"lehy",0,0,4
"2933",134,"crowding",0,0,4
"2934",134,"lianos",0,112,4
"2935",134,"jrnold",0,0,4
"2936",134,"davidmorrison",0,0,4
"2937",134,"djmurphy420",0,0,4
"2938",134,"wligtenberg",0,0,4
"2939",134,"baptiste",0,0,4
"2940",134,"jimhester",0,0,4
"2941",134,"krlmlr",0,0,4
"2942",134,"jiho",0,0,4
"2943",134,"joranE",0,0,4
"2944",134,"BrianDiggs",0,0,4
"2945",134,"JakeRuss",0,0,4
"2946",134,"kohske",0,0,4
"2947",134,"wch",0,0,4
"2948",134,"hadley",4,42267,4
"2949",135,"rasmusab",0,0,1
"2950",135,"kloesing",0,0,1
"2951",135,"briandk",0,0,1
"2952",135,"dariobuttari",0,0,1
"2953",135,"yihui",0,0,1
"2954",135,"lehy",0,0,1
"2955",135,"crowding",0,0,1
"2956",135,"lianos",0,112,1
"2957",135,"jrnold",0,0,1
"2958",135,"davidmorrison",0,0,1
"2959",135,"djmurphy420",0,0,1
"2960",135,"wligtenberg",0,0,1
"2961",135,"baptiste",0,0,1
"2962",135,"jimhester",0,0,1
"2963",135,"krlmlr",0,0,1
"2964",135,"jiho",0,0,1
"2965",135,"joranE",0,0,1
"2966",135,"BrianDiggs",0,0,1
"2967",135,"JakeRuss",0,0,1
"2968",135,"kohske",0,0,1
"2969",135,"wch",0,0,1
"2970",135,"hadley",1,42268,1
"2971",136,"rasmusab",0,0,52
"2972",136,"kloesing",15,15,52
"2973",136,"briandk",0,0,52
"2974",136,"dariobuttari",0,0,52
"2975",136,"yihui",0,0,52
"2976",136,"lehy",0,0,52
"2977",136,"crowding",0,0,52
"2978",136,"lianos",0,112,52
"2979",136,"jrnold",0,0,52
"2980",136,"davidmorrison",0,0,52
"2981",136,"djmurphy420",0,0,52
"2982",136,"wligtenberg",0,0,52
"2983",136,"baptiste",0,0,52
"2984",136,"jimhester",0,0,52
"2985",136,"krlmlr",0,0,52
"2986",136,"jiho",0,0,52
"2987",136,"joranE",0,0,52
"2988",136,"BrianDiggs",0,0,52
"2989",136,"JakeRuss",0,0,52
"2990",136,"kohske",0,0,52
"2991",136,"wch",0,0,52
"2992",136,"hadley",37,42305,52
"2993",137,"rasmusab",0,0,14
"2994",137,"kloesing",0,15,14
"2995",137,"briandk",0,0,14
"2996",137,"dariobuttari",0,0,14
"2997",137,"yihui",0,0,14
"2998",137,"lehy",0,0,14
"2999",137,"crowding",0,0,14
"3000",137,"lianos",0,112,14
"3001",137,"jrnold",0,0,14
"3002",137,"davidmorrison",0,0,14
"3003",137,"djmurphy420",0,0,14
"3004",137,"wligtenberg",0,0,14
"3005",137,"baptiste",0,0,14
"3006",137,"jimhester",0,0,14
"3007",137,"krlmlr",0,0,14
"3008",137,"jiho",0,0,14
"3009",137,"joranE",0,0,14
"3010",137,"BrianDiggs",0,0,14
"3011",137,"JakeRuss",0,0,14
"3012",137,"kohske",0,0,14
"3013",137,"wch",0,0,14
"3014",137,"hadley",14,42319,14
"3015",138,"rasmusab",0,0,121
"3016",138,"kloesing",0,15,121
"3017",138,"briandk",0,0,121
"3018",138,"dariobuttari",0,0,121
"3019",138,"yihui",0,0,121
"3020",138,"lehy",0,0,121
"3021",138,"crowding",0,0,121
"3022",138,"lianos",0,112,121
"3023",138,"jrnold",0,0,121
"3024",138,"davidmorrison",0,0,121
"3025",138,"djmurphy420",0,0,121
"3026",138,"wligtenberg",0,0,121
"3027",138,"baptiste",0,0,121
"3028",138,"jimhester",0,0,121
"3029",138,"krlmlr",0,0,121
"3030",138,"jiho",0,0,121
"3031",138,"joranE",0,0,121
"3032",138,"BrianDiggs",0,0,121
"3033",138,"JakeRuss",0,0,121
"3034",138,"kohske",0,0,121
"3035",138,"wch",0,0,121
"3036",138,"hadley",121,42440,121
"3037",139,"rasmusab",0,0,2049
"3038",139,"kloesing",0,15,2049
"3039",139,"briandk",0,0,2049
"3040",139,"dariobuttari",0,0,2049
"3041",139,"yihui",0,0,2049
"3042",139,"lehy",0,0,2049
"3043",139,"crowding",0,0,2049
"3044",139,"lianos",0,112,2049
"3045",139,"jrnold",0,0,2049
"3046",139,"davidmorrison",0,0,2049
"3047",139,"djmurphy420",0,0,2049
"3048",139,"wligtenberg",0,0,2049
"3049",139,"baptiste",0,0,2049
"3050",139,"jimhester",0,0,2049
"3051",139,"krlmlr",0,0,2049
"3052",139,"jiho",0,0,2049
"3053",139,"joranE",0,0,2049
"3054",139,"BrianDiggs",0,0,2049
"3055",139,"JakeRuss",0,0,2049
"3056",139,"kohske",0,0,2049
"3057",139,"wch",0,0,2049
"3058",139,"hadley",2049,44489,2049
"3059",140,"rasmusab",0,0,8
"3060",140,"kloesing",0,15,8
"3061",140,"briandk",0,0,8
"3062",140,"dariobuttari",0,0,8
"3063",140,"yihui",0,0,8
"3064",140,"lehy",0,0,8
"3065",140,"crowding",0,0,8
"3066",140,"lianos",0,112,8
"3067",140,"jrnold",0,0,8
"3068",140,"davidmorrison",0,0,8
"3069",140,"djmurphy420",0,0,8
"3070",140,"wligtenberg",0,0,8
"3071",140,"baptiste",0,0,8
"3072",140,"jimhester",0,0,8
"3073",140,"krlmlr",0,0,8
"3074",140,"jiho",0,0,8
"3075",140,"joranE",0,0,8
"3076",140,"BrianDiggs",0,0,8
"3077",140,"JakeRuss",0,0,8
"3078",140,"kohske",0,0,8
"3079",140,"wch",0,0,8
"3080",140,"hadley",8,44497,8
"3081",141,"rasmusab",0,0,21
"3082",141,"kloesing",0,15,21
"3083",141,"briandk",0,0,21
"3084",141,"dariobuttari",0,0,21
"3085",141,"yihui",0,0,21
"3086",141,"lehy",0,0,21
"3087",141,"crowding",0,0,21
"3088",141,"lianos",0,112,21
"3089",141,"jrnold",0,0,21
"3090",141,"davidmorrison",0,0,21
"3091",141,"djmurphy420",0,0,21
"3092",141,"wligtenberg",0,0,21
"3093",141,"baptiste",0,0,21
"3094",141,"jimhester",0,0,21
"3095",141,"krlmlr",0,0,21
"3096",141,"jiho",0,0,21
"3097",141,"joranE",0,0,21
"3098",141,"BrianDiggs",0,0,21
"3099",141,"JakeRuss",0,0,21
"3100",141,"kohske",0,0,21
"3101",141,"wch",0,0,21
"3102",141,"hadley",21,44518,21
"3103",142,"rasmusab",0,0,2
"3104",142,"kloesing",0,15,2
"3105",142,"briandk",0,0,2
"3106",142,"dariobuttari",0,0,2
"3107",142,"yihui",0,0,2
"3108",142,"lehy",0,0,2
"3109",142,"crowding",0,0,2
"3110",142,"lianos",0,112,2
"3111",142,"jrnold",0,0,2
"3112",142,"davidmorrison",0,0,2
"3113",142,"djmurphy420",0,0,2
"3114",142,"wligtenberg",0,0,2
"3115",142,"baptiste",0,0,2
"3116",142,"jimhester",0,0,2
"3117",142,"krlmlr",0,0,2
"3118",142,"jiho",0,0,2
"3119",142,"joranE",0,0,2
"3120",142,"BrianDiggs",0,0,2
"3121",142,"JakeRuss",0,0,2
"3122",142,"kohske",0,0,2
"3123",142,"wch",0,0,2
"3124",142,"hadley",2,44520,2
"3125",143,"rasmusab",0,0,3
"3126",143,"kloesing",0,15,3
"3127",143,"briandk",0,0,3
"3128",143,"dariobuttari",0,0,3
"3129",143,"yihui",0,0,3
"3130",143,"lehy",0,0,3
"3131",143,"crowding",0,0,3
"3132",143,"lianos",0,112,3
"3133",143,"jrnold",0,0,3
"3134",143,"davidmorrison",0,0,3
"3135",143,"djmurphy420",0,0,3
"3136",143,"wligtenberg",0,0,3
"3137",143,"baptiste",0,0,3
"3138",143,"jimhester",0,0,3
"3139",143,"krlmlr",0,0,3
"3140",143,"jiho",0,0,3
"3141",143,"joranE",0,0,3
"3142",143,"BrianDiggs",0,0,3
"3143",143,"JakeRuss",0,0,3
"3144",143,"kohske",0,0,3
"3145",143,"wch",0,0,3
"3146",143,"hadley",3,44523,3
"3147",144,"rasmusab",0,0,0
"3148",144,"kloesing",0,15,0
"3149",144,"briandk",0,0,0
"3150",144,"dariobuttari",0,0,0
"3151",144,"yihui",0,0,0
"3152",144,"lehy",0,0,0
"3153",144,"crowding",0,0,0
"3154",144,"lianos",0,112,0
"3155",144,"jrnold",0,0,0
"3156",144,"davidmorrison",0,0,0
"3157",144,"djmurphy420",0,0,0
"3158",144,"wligtenberg",0,0,0
"3159",144,"baptiste",0,0,0
"3160",144,"jimhester",0,0,0
"3161",144,"krlmlr",0,0,0
"3162",144,"jiho",0,0,0
"3163",144,"joranE",0,0,0
"3164",144,"BrianDiggs",0,0,0
"3165",144,"JakeRuss",0,0,0
"3166",144,"kohske",0,0,0
"3167",144,"wch",0,0,0
"3168",144,"hadley",0,44523,0
"3169",145,"rasmusab",0,0,28
"3170",145,"kloesing",0,15,28
"3171",145,"briandk",0,0,28
"3172",145,"dariobuttari",0,0,28
"3173",145,"yihui",0,0,28
"3174",145,"lehy",0,0,28
"3175",145,"crowding",0,0,28
"3176",145,"lianos",0,112,28
"3177",145,"jrnold",0,0,28
"3178",145,"davidmorrison",0,0,28
"3179",145,"djmurphy420",0,0,28
"3180",145,"wligtenberg",0,0,28
"3181",145,"baptiste",0,0,28
"3182",145,"jimhester",0,0,28
"3183",145,"krlmlr",0,0,28
"3184",145,"jiho",0,0,28
"3185",145,"joranE",0,0,28
"3186",145,"BrianDiggs",0,0,28
"3187",145,"JakeRuss",0,0,28
"3188",145,"kohske",0,0,28
"3189",145,"wch",0,0,28
"3190",145,"hadley",28,44551,28
"3191",146,"rasmusab",0,0,9
"3192",146,"kloesing",0,15,9
"3193",146,"briandk",0,0,9
"3194",146,"dariobuttari",0,0,9
"3195",146,"yihui",0,0,9
"3196",146,"lehy",0,0,9
"3197",146,"crowding",0,0,9
"3198",146,"lianos",0,112,9
"3199",146,"jrnold",0,0,9
"3200",146,"davidmorrison",0,0,9
"3201",146,"djmurphy420",0,0,9
